report_date,fromprovince_new,toprovince_new,externallane_new,client_name,mau,avg_lt_prepickup_hour,avg_lt_firstmile_hour,avg_lt_middlemile_hour,avg_lt_lastmile_hour,avg_lt_e2e_hour
2026-08-03,Hà Nội,Tây Ninh,Cross region,SPB,353,3.6,10.98,49.15,22.73,86.52
2026-08-03,Hà Nội,Tây Ninh,Cross region,SPE,3503,3.23,11.35,48.46,19.71,82.84
2026-08-03,Hà Nội,Đà Nẵng,Cross metro *,SPB,797,3.87,12.23,31.04,14.22,61.52
2026-08-03,Hà Nội,Đà Nẵng,Cross metro *,SPE,1588,3.56,10.19,30.82,14.17,58.92
2026-08-03,Hà Nội,Đắk Lắk,Cross region,SPB,414,2.9,10.89,40.77,13.15,67.91
2026-08-03,Hà Nội,Đắk Lắk,Cross region,SPE,3084,2.8,10.86,44.37,14.41,72.42
2026-08-03,Hà Nội,Đồng Nai,Cross region,SPB,748,3.81,11.32,52.05,16.49,83.68
2026-08-03,Hà Nội,Đồng Nai,Cross region,SPE,6187,3.23,10.97,52.99,17.83,84.97
2026-08-03,Hồ Chí Minh,An Giang,Intra region,SPB,1949,4.16,9.51,18.36,17.19,49.32
2026-08-03,Hồ Chí Minh,An Giang,Intra region,SPE,7797,3.15,9.57,17.79,17.32,47.7
2026-08-03,Hồ Chí Minh,Cà Mau,Intra region,SPB,832,4.49,9.69,18.72,16.54,49.65
2026-08-03,Hồ Chí Minh,Cà Mau,Intra region,SPE,3941,3.05,9.8,15.5,13.8,41.89
2026-08-03,Hồ Chí Minh,Cần Thơ,Intra region,SPB,1494,4.17,9.26,13.01,12.63,39.22
2026-08-03,Hồ Chí Minh,Cần Thơ,Intra region,SPE,7420,3.29,9.84,14.42,13.18,40.55
2026-08-03,Hồ Chí Minh,Gia Lai,Cross region,SPB,744,4.35,9.67,30.16,13.43,57.8
2026-08-03,Hồ Chí Minh,Gia Lai,Cross region,SPE,3366,3.0,9.58,31.57,11.52,55.45
2026-08-03,Hồ Chí Minh,Hà Nội,Cross metro,SPB,3030,4.76,8.34,48.35,12.34,74.05
2026-08-03,Hồ Chí Minh,Hà Nội,Cross metro,SPE,3561,3.54,8.38,50.88,9.88,72.87
2026-08-03,Hồ Chí Minh,Hải Phòng,Cross region,SPB,686,4.52,9.49,51.87,20.35,86.51
2026-08-03,Hồ Chí Minh,Hải Phòng,Cross region,SPE,3782,3.16,9.19,55.36,18.0,85.61
2026-08-03,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,13283,4.75,7.97,12.61,5.93,24.68
2026-08-03,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,7585,3.37,7.69,13.52,9.17,34.16
2026-08-03,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,872,4.49,8.36,24.15,15.35,52.57
2026-08-03,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,2634,3.18,9.41,21.79,14.04,48.35
2026-08-03,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1767,4.8,9.1,20.24,14.89,49.38
2026-08-03,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,6302,3.24,9.5,19.3,12.79,44.62
2026-08-03,Hồ Chí Minh,Ninh Bình,Cross region,SPB,458,4.5,9.21,45.59,15.54,74.98
2026-08-03,Hồ Chí Minh,Ninh Bình,Cross region,SPE,2812,3.29,9.44,47.95,14.28,74.74
2026-08-03,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1678,4.11,9.57,11.64,15.07,40.42
2026-08-03,Hồ Chí Minh,Tây Ninh,Intra region,SPE,6958,3.11,9.48,10.49,13.86,36.79
2026-08-03,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,1284,4.07,8.96,13.17,13.14,39.52
2026-08-03,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,5876,3.1,9.46,13.55,14.12,40.13
2026-08-03,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,1197,4.47,8.92,34.08,13.56,61.11
2026-08-03,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,1182,3.18,8.76,34.68,12.74,59.53
2026-08-03,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,762,4.42,8.9,27.16,14.12,54.96
2026-08-03,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,3363,3.04,9.26,26.81,14.02,52.98
2026-08-03,Hồ Chí Minh,Đồng Nai,Intra region,SPB,2630,4.73,8.45,13.31,11.51,38.22
2026-08-03,Hồ Chí Minh,Đồng Nai,Intra region,SPE,11413,3.09,9.6,13.81,13.08,39.5
2026-08-03,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,1270,4.05,9.4,12.8,14.25,40.55
2026-08-03,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,5557,3.08,9.41,13.0,13.57,39.0
2026-08-03,Đà Nẵng,Hà Nội,Cross metro *,SPB,165,4.68,6.54,30.19,12.16,53.59
2026-08-03,Đà Nẵng,Hà Nội,Cross metro *,SPE,75,4.1,10.93,35.55,10.71,61.36
2026-08-03,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,199,5.49,5.09,40.64,7.65,59.04
2026-08-03,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,108,3.96,11.71,38.86,10.73,65.09
2026-08-02,,,,SPB,4,1.75,5.79,20.55,17.44,51.18
2026-08-02,,,,SPE,34,6.15,10.48,38.42,21.7,76.58
2026-08-02,Bắc Ninh,Hà Nội,Intra region,SPB,612,10.31,10.31,11.95,11.21,43.78
2026-08-02,Bắc Ninh,Hà Nội,Intra region,SPE,1519,8.85,14.06,12.25,9.83,44.31
2026-08-02,Hà Nội,An Giang,Cross region,SPB,292,7.2,13.04,58.74,21.31,100.05
2026-08-02,Hà Nội,An Giang,Cross region,SPE,2001,7.81,13.16,57.79,19.17,97.79
2026-08-02,Hà Nội,Bắc Ninh,Intra region,SPB,576,7.49,13.88,13.08,15.5,50.04
2026-08-02,Hà Nội,Bắc Ninh,Intra region,SPE,2763,8.32,13.6,12.46,15.7,50.11
2026-08-02,Hà Nội,Cần Thơ,Cross region,SPB,193,6.38,11.71,51.65,21.34,91.1
2026-08-02,Hà Nội,Cần Thơ,Cross region,SPE,1825,7.81,12.78,52.54,18.87,91.77
2026-08-02,Hà Nội,Gia Lai,Cross region,SPB,207,6.41,12.46,40.08,9.2,68.66
2026-08-02,Hà Nội,Gia Lai,Cross region,SPE,1484,7.52,13.33,40.73,10.52,72.05
2026-08-02,Hà Nội,Hà Nội,Intra city,SPB,1271,6.79,16.47,12.22,9.83,42.75
2026-08-02,Hà Nội,Hà Nội,Intra city,SPE,103,17.14,11.59,12.85,8.07,46.74
2026-08-02,Hà Nội,Hưng Yên,Intra region,SPB,436,6.91,13.07,12.85,12.93,45.34
2026-08-02,Hà Nội,Hưng Yên,Intra region,SPE,2616,8.06,13.63,13.08,13.7,48.04
2026-08-02,Hà Nội,Hải Phòng,Intra region,SPB,741,8.68,12.48,16.06,17.31,54.25
2026-08-02,Hà Nội,Hải Phòng,Intra region,SPE,3641,8.21,13.69,15.18,15.31,52.2
2026-08-02,Hà Nội,Hồ Chí Minh,Cross metro,SPB,1701,8.7,13.7,48.66,12.81,83.88
2026-08-02,Hà Nội,Hồ Chí Minh,Cross metro,SPE,3405,8.35,11.05,50.08,8.57,76.82
2026-08-02,Hà Nội,Lào Cai,Intra region,SPB,219,5.69,14.94,18.35,12.94,51.4
2026-08-02,Hà Nội,Lào Cai,Intra region,SPE,1248,7.53,13.47,18.84,18.49,58.64
2026-08-02,Hà Nội,Lâm Đồng,Cross region,SPB,347,7.52,15.66,52.96,18.67,94.25
2026-08-02,Hà Nội,Lâm Đồng,Cross region,SPE,1761,7.67,13.12,50.67,14.9,85.77
2026-08-02,Hà Nội,Nghệ An,Cross region,SPB,331,6.57,12.48,24.35,23.71,66.84
2026-08-02,Hà Nội,Nghệ An,Cross region,SPE,1999,7.88,14.25,25.38,21.53,68.57
2026-08-02,Hà Nội,Ninh Bình,Intra region,SPB,565,8.23,11.97,13.29,11.14,44.38
2026-08-02,Hà Nội,Ninh Bình,Intra region,SPE,3038,8.29,13.16,13.5,10.01,44.65
2026-08-02,Hà Nội,Phú Thọ,Intra region,SPB,526,7.96,13.62,14.44,12.86,48.53
2026-08-02,Hà Nội,Phú Thọ,Intra region,SPE,3035,7.88,13.66,13.62,11.89,46.98
2026-08-02,Hà Nội,Quảng Ninh,Intra region,SPB,366,7.54,13.42,19.72,14.97,55.51
2026-08-02,Hà Nội,Quảng Ninh,Intra region,SPE,1599,8.14,13.33,18.02,14.24,53.88
2026-08-02,Hà Nội,Thanh Hóa,Intra region,SPB,568,6.79,13.6,19.47,20.52,60.27
2026-08-02,Hà Nội,Thanh Hóa,Intra region,SPE,3153,8.05,13.69,19.93,16.67,58.3
2026-08-02,Hà Nội,Tây Ninh,Cross region,SPB,167,7.19,11.43,48.19,21.05,87.77
2026-08-02,Hà Nội,Tây Ninh,Cross region,SPE,1532,7.89,13.18,47.37,19.19,87.73
2026-08-02,Hà Nội,Đà Nẵng,Cross metro *,SPB,371,8.95,13.38,30.25,18.19,70.71
2026-08-02,Hà Nội,Đà Nẵng,Cross metro *,SPE,795,7.74,10.9,30.3,13.87,63.01
2026-08-02,Hà Nội,Đắk Lắk,Cross region,SPB,194,7.66,14.32,43.93,12.96,77.79
2026-08-02,Hà Nội,Đắk Lắk,Cross region,SPE,1297,7.4,13.52,43.77,14.31,78.43
2026-08-02,Hà Nội,Đồng Nai,Cross region,SPB,364,7.94,12.76,48.91,15.14,84.58
2026-08-02,Hà Nội,Đồng Nai,Cross region,SPE,2719,7.69,13.79,51.06,18.77,90.72
2026-08-02,Hồ Chí Minh,An Giang,Intra region,SPB,727,9.67,9.94,16.77,14.03,50.9
2026-08-02,Hồ Chí Minh,An Giang,Intra region,SPE,2814,7.97,12.87,17.57,16.2,54.39
2026-08-02,Hồ Chí Minh,Cà Mau,Intra region,SPB,333,9.41,8.78,17.94,16.44,53.03
2026-08-02,Hồ Chí Minh,Cà Mau,Intra region,SPE,1515,7.86,12.74,15.93,12.99,49.34
2026-08-02,Hồ Chí Minh,Cần Thơ,Intra region,SPB,616,9.74,9.71,13.75,12.09,45.45
2026-08-02,Hồ Chí Minh,Cần Thơ,Intra region,SPE,2634,8.03,12.79,14.76,12.58,48.05
2026-08-02,Hồ Chí Minh,Gia Lai,Cross region,SPB,343,11.09,7.48,30.29,12.27,61.61
2026-08-02,Hồ Chí Minh,Gia Lai,Cross region,SPE,1277,8.42,12.15,33.34,11.97,65.4
2026-08-02,Hồ Chí Minh,Hà Nội,Cross metro,SPB,1561,12.38,7.2,48.01,11.3,79.55
2026-08-02,Hồ Chí Minh,Hà Nội,Cross metro,SPE,1325,9.19,10.94,51.52,9.94,81.97
2026-08-02,Hồ Chí Minh,Hải Phòng,Cross region,SPB,323,12.98,7.94,50.61,18.97,91.24
2026-08-02,Hồ Chí Minh,Hải Phòng,Cross region,SPE,1457,8.77,11.91,55.95,18.22,94.49
2026-08-02,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,3204,11.64,8.49,12.34,8.07,37.42
2026-08-02,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,1513,8.35,11.66,15.35,9.59,44.95
2026-08-02,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,386,11.62,9.5,22.77,13.06,57.48
2026-08-02,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,895,8.67,12.07,21.81,13.32,55.46
2026-08-02,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,690,10.37,9.92,18.8,13.55,52.95
2026-08-02,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,2095,8.14,12.69,19.13,11.82,51.56
2026-08-02,Hồ Chí Minh,Ninh Bình,Cross region,SPB,213,11.5,8.99,44.57,15.05,80.71
2026-08-02,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1025,8.33,11.69,49.62,14.18,83.93
2026-08-02,Hồ Chí Minh,Tây Ninh,Intra region,SPB,670,9.98,9.31,11.75,15.29,46.51
2026-08-02,Hồ Chí Minh,Tây Ninh,Intra region,SPE,2390,8.44,12.32,10.89,14.67,46.12
2026-08-02,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,517,8.72,10.8,13.6,15.07,47.93
2026-08-02,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,2073,7.9,12.27,14.24,13.98,48.11
2026-08-02,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,524,10.04,8.24,33.52,13.6,65.97
2026-08-02,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,411,9.39,11.43,34.88,14.5,70.57
2026-08-02,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,319,10.45,8.91,26.79,13.73,60.18
2026-08-02,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,1242,8.74,12.06,26.93,13.62,60.83
2026-08-02,Hồ Chí Minh,Đồng Nai,Intra region,SPB,1152,10.73,8.45,14.74,11.23,45.2
2026-08-02,Hồ Chí Minh,Đồng Nai,Intra region,SPE,4099,8.15,12.23,14.51,13.0,47.79
2026-08-02,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,537,9.38,10.23,12.64,13.15,45.98
2026-08-02,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,2063,8.08,11.88,13.19,13.42,46.6
2026-08-02,Đà Nẵng,Hà Nội,Cross metro *,SPB,78,10.89,4.41,31.09,12.68,58.97
2026-08-02,Đà Nẵng,Hà Nội,Cross metro *,SPE,31,4.29,9.13,34.78,9.17,57.12
2026-08-02,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,122,7.34,8.72,38.78,9.3,64.09
2026-08-02,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,34,4.5,10.66,39.51,6.75,61.44
2026-08-01,,,,SPB,8,2.51,4.59,47.67,15.11,67.8
2026-08-01,,,,SPE,26,3.88,10.92,35.7,25.51,76.03
2026-08-01,Bắc Ninh,Hà Nội,Intra region,SPB,2196,12.38,15.66,11.21,11.88,51.13
2026-08-01,Bắc Ninh,Hà Nội,Intra region,SPE,1868,9.43,12.63,11.58,12.27,45.64
2026-08-01,Hà Nội,An Giang,Cross region,SPB,454,4.06,11.9,57.04,20.2,93.07
2026-08-01,Hà Nội,An Giang,Cross region,SPE,2449,4.38,11.68,57.32,19.62,93.17
2026-08-01,Hà Nội,Bắc Ninh,Intra region,SPB,978,4.79,13.87,13.01,16.97,48.55
2026-08-01,Hà Nội,Bắc Ninh,Intra region,SPE,4032,4.85,11.46,11.5,17.52,45.68
2026-08-01,Hà Nội,Cần Thơ,Cross region,SPB,376,4.84,11.11,47.34,18.88,81.99
2026-08-01,Hà Nội,Cần Thơ,Cross region,SPE,2232,5.16,11.15,50.7,18.2,85.38
2026-08-01,Hà Nội,Gia Lai,Cross region,SPB,412,4.41,10.44,40.93,9.99,66.11
2026-08-01,Hà Nội,Gia Lai,Cross region,SPE,1839,4.85,10.83,42.69,10.19,68.75
2026-08-01,Hà Nội,Hà Nội,Intra city,SPB,3708,5.29,15.36,11.65,10.29,38.43
2026-08-01,Hà Nội,Hà Nội,Intra city,SPE,1610,3.21,8.73,10.58,13.95,36.37
2026-08-01,Hà Nội,Hưng Yên,Intra region,SPB,826,4.88,12.18,12.58,16.48,46.1
2026-08-01,Hà Nội,Hưng Yên,Intra region,SPE,3372,4.74,10.96,12.74,13.4,42.01
2026-08-01,Hà Nội,Hải Phòng,Intra region,SPB,1309,4.24,11.85,15.51,20.97,52.65
2026-08-01,Hà Nội,Hải Phòng,Intra region,SPE,5234,4.73,11.37,14.94,17.82,49.02
2026-08-01,Hà Nội,Hồ Chí Minh,Cross metro,SPB,3067,5.48,11.73,48.74,11.98,77.98
2026-08-01,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4685,4.75,10.29,49.5,8.35,72.69
2026-08-01,Hà Nội,Lào Cai,Intra region,SPB,353,4.18,13.3,16.83,19.24,53.47
2026-08-01,Hà Nội,Lào Cai,Intra region,SPE,1723,4.44,11.69,18.05,18.38,52.95
2026-08-01,Hà Nội,Lâm Đồng,Cross region,SPB,625,4.38,12.62,53.81,18.45,89.18
2026-08-01,Hà Nội,Lâm Đồng,Cross region,SPE,2421,4.65,11.38,51.97,14.89,82.54
2026-08-01,Hà Nội,Nghệ An,Cross region,SPB,635,3.71,12.12,22.61,20.53,58.68
2026-08-01,Hà Nội,Nghệ An,Cross region,SPE,2290,5.34,11.34,25.0,21.88,63.67
2026-08-01,Hà Nội,Ninh Bình,Intra region,SPB,1027,4.31,12.08,12.36,11.58,40.35
2026-08-01,Hà Nội,Ninh Bình,Intra region,SPE,4221,4.6,11.15,13.11,10.63,39.44
2026-08-01,Hà Nội,Phú Thọ,Intra region,SPB,785,4.41,12.02,13.85,12.49,42.69
2026-08-01,Hà Nội,Phú Thọ,Intra region,SPE,4284,4.41,11.27,13.13,12.47,41.47
2026-08-01,Hà Nội,Quảng Ninh,Intra region,SPB,594,4.05,12.22,18.62,17.79,53.04
2026-08-01,Hà Nội,Quảng Ninh,Intra region,SPE,2315,4.64,11.64,17.12,15.66,49.46
2026-08-01,Hà Nội,Thanh Hóa,Intra region,SPB,899,5.08,13.61,18.7,17.56,54.9
2026-08-01,Hà Nội,Thanh Hóa,Intra region,SPE,4367,5.11,10.98,20.5,15.45,52.18
2026-08-01,Hà Nội,Tây Ninh,Cross region,SPB,356,3.56,12.92,48.04,20.33,84.73
2026-08-01,Hà Nội,Tây Ninh,Cross region,SPE,1934,4.81,12.06,46.77,19.96,83.41
2026-08-01,Hà Nội,Đà Nẵng,Cross metro *,SPB,746,4.41,10.83,29.37,16.27,60.92
2026-08-01,Hà Nội,Đà Nẵng,Cross metro *,SPE,1078,5.02,10.0,29.68,14.82,59.56
2026-08-01,Hà Nội,Đắk Lắk,Cross region,SPB,386,3.59,10.1,42.84,11.84,68.45
2026-08-01,Hà Nội,Đắk Lắk,Cross region,SPE,1818,4.65,11.25,44.49,12.68,72.95
2026-08-01,Hà Nội,Đồng Nai,Cross region,SPB,610,4.82,11.28,47.66,18.05,81.83
2026-08-01,Hà Nội,Đồng Nai,Cross region,SPE,3432,5.08,11.24,48.34,17.85,82.56
2026-08-01,Hồ Chí Minh,An Giang,Intra region,SPB,1641,6.0,9.36,17.48,14.29,47.29
2026-08-01,Hồ Chí Minh,An Giang,Intra region,SPE,4567,4.51,9.97,16.61,15.84,47.0
2026-08-01,Hồ Chí Minh,Cà Mau,Intra region,SPB,696,5.6,9.14,15.23,14.95,44.83
2026-08-01,Hồ Chí Minh,Cà Mau,Intra region,SPE,2322,4.39,9.92,15.09,13.91,43.36
2026-08-01,Hồ Chí Minh,Cần Thơ,Intra region,SPB,1328,6.33,7.88,13.55,11.96,39.92
2026-08-01,Hồ Chí Minh,Cần Thơ,Intra region,SPE,4389,4.89,10.22,14.08,12.27,41.52
2026-08-01,Hồ Chí Minh,Gia Lai,Cross region,SPB,810,9.82,6.46,31.0,13.19,60.48
2026-08-01,Hồ Chí Minh,Gia Lai,Cross region,SPE,1795,4.99,10.17,30.62,12.19,58.02
2026-08-01,Hồ Chí Minh,Hà Nội,Cross metro,SPB,2935,8.75,6.88,47.02,11.15,74.3
2026-08-01,Hồ Chí Minh,Hà Nội,Cross metro,SPE,2641,4.3,8.01,49.8,9.32,71.67
2026-08-01,Hồ Chí Minh,Hải Phòng,Cross region,SPB,726,8.94,7.04,49.54,18.64,84.78
2026-08-01,Hồ Chí Minh,Hải Phòng,Cross region,SPE,2143,5.65,10.16,54.07,17.96,87.59
2026-08-01,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPB,9700,8.47,7.49,11.96,7.99,31.32
2026-08-01,Hồ Chí Minh,Hồ Chí Minh,Intra city,SPE,4198,3.84,8.32,13.75,12.15,38.26
2026-08-01,Hồ Chí Minh,Khánh Hòa,Cross region,SPB,977,7.73,7.65,22.33,15.46,53.22
2026-08-01,Hồ Chí Minh,Khánh Hòa,Cross region,SPE,1378,5.29,9.56,22.68,14.26,51.72
2026-08-01,Hồ Chí Minh,Lâm Đồng,Cross region,SPB,1860,8.36,8.53,18.76,14.11,49.88
2026-08-01,Hồ Chí Minh,Lâm Đồng,Cross region,SPE,3601,5.06,10.04,17.65,12.88,45.6
2026-08-01,Hồ Chí Minh,Ninh Bình,Cross region,SPB,517,8.91,7.26,43.57,12.31,72.89
2026-08-01,Hồ Chí Minh,Ninh Bình,Cross region,SPE,1470,4.75,9.81,46.61,12.51,73.68
2026-08-01,Hồ Chí Minh,Tây Ninh,Intra region,SPB,1492,7.14,7.75,11.14,15.42,41.58
2026-08-01,Hồ Chí Minh,Tây Ninh,Intra region,SPE,3805,4.51,9.79,10.61,17.2,42.18
2026-08-01,Hồ Chí Minh,Vĩnh Long,Intra region,SPB,1148,6.22,7.54,12.82,13.04,39.98
2026-08-01,Hồ Chí Minh,Vĩnh Long,Intra region,SPE,3334,4.6,9.85,13.41,14.49,42.26
2026-08-01,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPB,1240,7.29,7.04,32.86,14.31,61.73
2026-08-01,Hồ Chí Minh,Đà Nẵng,Cross metro *,SPE,898,3.7,8.39,33.61,13.09,59.25
2026-08-01,Hồ Chí Minh,Đắk Lắk,Cross region,SPB,744,9.17,6.34,25.5,14.34,55.49
2026-08-01,Hồ Chí Minh,Đắk Lắk,Cross region,SPE,1844,5.22,9.7,25.81,14.06,54.62
2026-08-01,Hồ Chí Minh,Đồng Nai,Intra region,SPB,2698,7.96,7.42,13.47,11.78,40.72
2026-08-01,Hồ Chí Minh,Đồng Nai,Intra region,SPE,6681,4.84,9.88,14.27,14.68,43.82
2026-08-01,Hồ Chí Minh,Đồng Tháp,Intra region,SPB,1135,6.42,8.07,12.61,13.19,40.41
2026-08-01,Hồ Chí Minh,Đồng Tháp,Intra region,SPE,3298,4.64,10.06,12.85,14.29,41.94
2026-08-01,Đà Nẵng,Hà Nội,Cross metro *,SPB,187,7.37,4.05,32.46,13.72,57.54
2026-08-01,Đà Nẵng,Hà Nội,Cross metro *,SPE,54,1.95,9.37,33.99,10.61,55.94
2026-08-01,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPB,202,7.63,4.62,36.14,9.38,57.69
2026-08-01,Đà Nẵng,Hồ Chí Minh,Cross metro *,SPE,82,2.79,10.23,36.73,9.13,59.07
2026-07-31,,,,SPB,5,2.86,9.77,33.97,38.34,84.97
2026-07-31,,,,SPE,25,2.25,9.56,40.03,20.96,72.83
2026-07-31,Bắc Ninh,Hà Nội,Intra region,SPB,648,9.73,9.38,10.93,12.03,42.08
2026-07-31,Bắc Ninh,Hà Nội,Intra region,SPE,1517,7.76,9.95,11.5,12.82,42.33
2026-07-31,Hà Nội,An Giang,Cross region,SPB,345,3.57,11.1,58.51,20.07,93.05
2026-07-31,Hà Nội,An Giang,Cross region,SPE,2067,3.54,11.19,56.65,18.15,89.45
2026-07-31,Hà Nội,Bắc Ninh,Intra region,SPB,560,3.41,12.01,13.73,17.81,47.42
2026-07-31,Hà Nội,Bắc Ninh,Intra region,SPE,3227,3.98,10.8,11.22,15.99,42.35
2026-07-31,Hà Nội,Cần Thơ,Cross region,SPB,261,3.39,10.46,49.16,20.84,84.39
2026-07-31,Hà Nội,Cần Thơ,Cross region,SPE,1913,3.83,11.19,50.26,18.46,84.15
2026-07-31,Hà Nội,Gia Lai,Cross region,SPB,235,3.44,10.73,39.8,10.53,64.66
2026-07-31,Hà Nội,Gia Lai,Cross region,SPE,1557,3.83,10.7,39.72,10.43,64.77
2026-07-31,Hà Nội,Hà Nội,Intra city,SPB,2705,3.46,12.15,11.6,11.76,37.45
2026-07-31,Hà Nội,Hà Nội,Intra city,SPE,1516,3.15,9.45,12.17,13.41,38.11
2026-07-31,Hà Nội,Hưng Yên,Intra region,SPB,485,5.04,11.08,12.84,16.37,45.76
2026-07-31,Hà Nội,Hưng Yên,Intra region,SPE,2557,3.76,10.71,12.16,13.35,40.32
2026-07-31,Hà Nội,Hải Phòng,Intra region,SPB,800,3.69,10.35,16.01,19.23,49.38
2026-07-31,Hà Nội,Hải Phòng,Intra region,SPE,3900,4.14,10.84,13.79,16.46,45.5
2026-07-31,Hà Nội,Hồ Chí Minh,Cross metro,SPB,1961,4.82,12.32,48.95,13.0,79.19
2026-07-31,Hà Nội,Hồ Chí Minh,Cross metro,SPE,4042,3.93,9.42,49.94,10.43,73.99
2026-07-31,Hà Nội,Lào Cai,Intra region,SPB,214,4.6,10.88,18.03,16.59,50.06
2026-07-31,Hà Nội,Lào Cai,Intra region,SPE,1358,3.25,10.37,18.47,18.39,51.48
2026-07-31,Hà Nội,Lâm Đồng,Cross region,SPB,378,3.5,12.53,51.81,17.66,85.72
2026-07-31,Hà Nội,Lâm Đồng,Cross region,SPE,2131,3.76,10.86,50.26,16.22,81.14
2026-07-31,Hà Nội,Nghệ An,Cross region,SPB,298,4.2,10.48,22.51,21.73,59.4
2026-07-31,Hà Nội,Nghệ An,Cross region,SPE,2004,3.4,10.74,24.87,24.27,63.64
2026-07-31,Hà Nội,Ninh Bình,Intra region,SPB,544,3.94,10.72,12.87,11.93,39.67
2026-07-31,Hà Nội,Ninh Bình,Intra region,SPE,3286,4.09,10.5,12.42,10.27,37.55
2026-07-31,Hà Nội,Phú Thọ,Intra region,SPB,514,3.4,11.93,12.93,12.79,41.07
2026-07-31,Hà Nội,Phú Thọ,Intra region,SPE,3603,3.73,10.84,12.99,12.27,40.35
2026-07-31,Hà Nội,Quảng Ninh,Intra region,SPB,359,3.34,11.09,19.95,17.54,52.15
2026-07-31,Hà Nội,Quảng Ninh,Intra region,SPE,1886,4.01,11.11,18.72,16.56,51.0
2026-07-31,Hà Nội,Thanh Hóa,Intra region,SPB,543,2.87,10.57,18.71,19.67,51.75
2026-07-31,Hà Nội,Thanh Hóa,Intra region,SPE,3392,3.64,10.65,20.83,18.47,54.15
2026-07-31,Hà Nội,Tây Ninh,Cross region,SPB,244,5.61,11.14,48.62,20.13,85.21
2026-07-31,Hà Nội,Tây Ninh,Cross region,SPE,1653,3.97,11.36,48.0,20.03,83.17
2026-07-31,Hà Nội,Đà Nẵng,Cross metro *,SPB,489,3.49,13.28,28.7,17.72,63.05
2026-07-31,Hà Nội,Đà Nẵng,Cross metro *,SPE,943,4.41,9.33,32.11,16.31,61.65
2026-07-31,Hà Nội,Đắk Lắk,Cross region,SPB,252,3.94,11.32,42.61,12.01,70.39
2026-07-31,Hà Nội,Đắk Lắk,Cross region,SPE,1550,3.76,10.59,43.78,11.99,70.1
2026-07-31,Hà Nội,Đồng Nai,Cross region,SPB,421,4.19,11.88,47.46,17.56,80.98
2026-07-31,Hà Nội,Đồng Nai,Cross region,SPE,2839,3.81,10.47,46.98,21.22,82.77
2026-07-31,Hồ Chí Minh,An Giang,Intra region,SPB,987,3.75,8.05,18.59,18.9,49.2
2026-07-31,Hồ Chí Minh,An Giang,Intra region,SPE,3266,4.44,9.23,16.01,15.94,45.56
2026-07-31,Hồ Chí Minh,Cà Mau,Intra region,SPB,449,4.47,9.38,14.95,17.28,46.49
2026-07-31,Hồ Chí Minh,Cà Mau,Intra region,SPE,1974,4.05,9.17,14.95,13.47,41.72
2026-07-31,Hồ Chí Minh,Cần Thơ,Intra region,SPB,832,4.19,7.86,13.8,11.86,37.85
2026-07-31,Hồ Chí Minh,Cần Thơ,Intra region,SPE,3030,4.47,9.15,13.59,12.08,39.28
2026-07-31,Hồ Chí Minh,Gia Lai,Cross region,SPB,355,4.66,6.49,29.71,14.28,54.83
2026-07-31,Hồ Chí Minh,Gia Lai,Cross region,SPE,1412,4.16,8.75,29.19,13.21,55.37
2026-07-31,Hồ Chí Minh,Hà Nội,Cross metro,SPB,1496,4.55,7.5,48.08,14.62,75.04
